SourcePort,TargetPort,Risk,SourcePortName,TargetPortName,SourceCountry,TargetCountry,SourceLat,SourceLon,TargetLat,TargetLon,Freq,SourceTemp,TargetTemp,SourceSal,TargetSal
2548,1235,0.00165693383652,Akureyri,Eskifjordur,ISL,ISL,65.68333,-18.05,65.08333,-13.98333,8,4.9,4.24,18.37,34.53
5082,3218,0.00133062831596,Tromso,Reykjavik,NOR,ISL,69.65,18.96667,64.14972,-21.9475,13,4.14,6.52,12.35,34.7
5091,5066,0.00015543801864,Halsa,Harstad,NOR,NOR,66.75,13.56667,68.8,16.55,1,7.52,7,16.92,33.69
875,2654,0.000127042200229,Thorshofn,Reydharfjordur,ISL,ISL,66.2,-15.33333,65.0333,-14.2167,2,4.79,6.015,34.34,34.471
3621,3034,7.09209639732e-05,Grindavik,Siglufjordur,ISL,ISL,63.83333,-22.43333,66.2,-18.86667,2,7.22,4.06,34.68,34.47
2226,374,0.000169256607796,Gufunes,Hammerfall,ISL,NOR,64.15,-21.81667,67.41667,15.53333,1,6,4.7,34.7,10.27
4364,1884,0.000150743303136,Kirkenes,Klaksvik,NOR,FRO,69.73333,30.05,62.23333,-6.58333,1,5.23,8.31,16.25,35.18
2395,6188,0.000944857375842,Grundarfjordur,Helguvik,ISL,ISL,64.91667,-23.21667,64.38333,-21.46667,6,5.29,4.85,33.95,19.36
113,1301,0.0111206352027,Qaqortoq,Narsaq,GRL,GRL,60.71667,-46.03333,60.9,-45.98333,47,1.29,2.83,32.22,14.58
3135,1301,0.00296716981743,Paamiut,Narsaq,GRL,GRL,62,-49.66667,60.9,-45.98333,12,0.06,2.83,32.69,14.58
1101,5241,0.145360706514,Varandey,Murmansk,RUS,RUS,68.81667,58,68.96667,33.08333,31,1.71,3.37,31.88,6.55
3218,4937,0.000121898769249,Reykjavik,Ammassalik,ISL,GRL,64.14972,-21.9475,65.58333,-37.5,1,6.52,1.99,34.7,33.13
2623,4602,0.000888468340884,Vestmannaeyjar,Neskaupstadur,ISL,ISL,63.43333,-20.26667,65.15,-13.68333,6,8.51,4.59,34.93,34.3
1370,604,0.000167801278927,Keflavik,Isafjordur,ISL,ISL,64,-22.55,66.08333,-23.1,2,7.53,5.31,34.59,34.49
9221,4414,0.00355197289557,Mehamn,Honningsvaag,NOR,NOR,71,27.83333,70.98333,25.98333,2,5.87,6.02,34.4,34.34
102,1659,0.000287444315735,Aasiaat,Maniitsoq,GRL,GRL,68.71667,-52.88333,65.41667,-52.9,1,1.55,1.42,33.33,32.9
6188,4729,7.56998334096e-05,Helguvik,Narvik,ISL,NOR,64.38333,-21.46667,68.43333,17.43333,1,4.85,3.55,19.36,4.16
3218,2186,0.00948003624534,Reykjavik,Nuuk,ISL,GRL,64.14972,-21.9475,64.16667,-51.73333,8,6.52,1.37,34.7,32.31
3183,102,0.000281752536933,Nanortalik,Aasiaat,GRL,GRL,60.13333,-45.25,68.71667,-52.88333,1,1.62,1.55,33.18,33.33
4602,2378,0.00024369061866,Neskaupstadur,Vopnafjordur,ISL,ISL,65.15,-13.68333,65.75,-14.81667,3,4.59,4.04,34.3,34.5
6188,4602,0.000471926253129,Helguvik,Neskaupstadur,ISL,ISL,64.38333,-21.46667,65.15,-13.68333,5,4.85,4.59,19.36,34.3
2654,3218,0.000481437524171,Reydharfjordur,Reykjavik,ISL,ISL,65.0333,-14.2167,64.14972,-21.9475,14,6.015,6.52,34.471,34.7
9516,4539,0.00035377969379,Unalaska,Akutan,USA,USA,53.85,-166.51667,54.13333,-165.75,1,5.91,5.9,32.51,32.1
9515,4539,0.00115075189927,False Pass,Akutan,USA,USA,54.83333,-163.4,54.13333,-165.75,4,6.36,5.9,31.74,32.1
1235,93,0.000261523915937,Eskifjordur,Kollafjordur,ISL,FRO,65.08333,-13.98333,62.11667,-6.9,1,4.24,7.71,34.53,35.18
5955,5241,0.0753808665708,Igarka,Murmansk,RUS,RUS,67.5,86.66667,68.96667,33.08333,5,0.14,3.37,0,6.55
3621,5082,0.000115002252749,Grindavik,Tromso,ISL,NOR,63.83333,-22.43333,69.65,18.96667,1,7.22,4.14,34.68,12.35
5241,173,0.686470094394,Murmansk,Glomfjord,RUS,NOR,68.96667,33.08333,66.81667,13.61667,89,3.37,7.52,6.55,17.19
3183,3135,0.00296632552835,Nanortalik,Paamiut,GRL,GRL,60.13333,-45.25,62,-49.66667,12,1.62,0.06,33.18,32.69
6190,1235,0.00013073524266,Hofn,Eskifjordur,ISL,ISL,64.26667,-15.21667,65.08333,-13.98333,1,6.51,4.24,34.84,34.53
5241,5435,0.00016590510241,Murmansk,Vadso,RUS,NOR,68.96667,33.08333,70.06667,29.73333,1,3.37,3.33,6.55,33.81
1235,173,7.56998334096e-05,Eskifjordur,Glomfjord,ISL,NOR,65.08333,-13.98333,66.81667,13.61667,1,4.24,7.52,34.53,17.19
1220,4364,0.000503783423286,Hafnarfjordur,Kirkenes,ISL,NOR,64.06667,-21.91667,69.73333,30.05,6,6.52,5.23,34.7,16.25
5494,9915,0.000893006861021,Dutch Hbr.,Nushagak,USA,USA,53.9,-166.53333,58.95,-158.4833,3,5.94,7.901,32.51,32.533
9515,9404,0.000117561075238,False Pass,Cold Bay,USA,USA,54.83333,-163.4,55.18333,-162.7,1,6.36,5.91,31.74,31.57
9221,5082,0.000327191954209,Mehamn,Tromso,NOR,NOR,71,27.83333,69.65,18.96667,4,5.87,4.14,34.4,12.35
8583,7900,4.92752928561e-05,Toftir,Skali,FRO,FRO,62.08333,-6.71667,62.15,-6.76667,1,8.39,8.39,35.18,35.18
102,2186,0.034147441631,Aasiaat,Nuuk,GRL,GRL,68.71667,-52.88333,64.16667,-51.73333,38,1.55,1.37,33.33,32.31
53,374,0.119808463936,Grundartangi,Hammerfall,ISL,NOR,64.35,-21.78333,67.41667,15.53333,10,5.13,4.7,24.33,10.27
53,3218,0.0736123581902,Grundartangi,Reykjavik,ISL,ISL,64.35,-21.78333,64.14972,-21.9475,177,5.13,6.52,24.33,34.7
4729,173,0.0173071652633,Narvik,Glomfjord,NOR,NOR,68.43333,17.43333,66.81667,13.61667,4,3.55,7.52,4.16,17.19
8797,3218,0.000216636407732,Longyearbyen,Reykjavik,SJM,ISL,78.25,15.58333,64.14972,-21.9475,1,0.23,6.52,33.73,34.7
2684,3235,0.00069310492983,Upernavik,Ilulissat,GRL,GRL,72.78333,-56.15,69.21667,-51.1,3,1.12,1.44,32.87,32.98
1205,9416,0.00397321938976,King Cove,Sand Point,USA,USA,55.03333,-162.31667,55.31667,-160.48333,15,5.42,6.53,31.57,31.61
1563,2623,0.00465567259845,Thorlakshofn,Vestmannaeyjar,ISL,ISL,63.85,-21.33333,63.43333,-20.26667,9,5.96,8.51,34.84,34.93
4414,1907,0.00391317811042,Honningsvaag,Bodo,NOR,NOR,70.98333,25.98333,67.28333,14.38333,9,6.02,7.04,34.34,32.78
3183,225,0.00016671923685,Nanortalik,Narsarsuaq,GRL,GRL,60.13333,-45.25,61.15,-45.43333,1,1.62,3.15,33.18,15.34
4602,3986,0.000258640376688,Neskaupstadur,Stokmarknes,ISL,NOR,65.15,-13.68333,68.56667,14.91667,2,4.59,5.96,34.3,32.78
2980,113,6.60830958601e-05,Aputiteq,Qaqortoq,GRL,GRL,67.8,-32.21667,60.71667,-46.03333,1,1.21,1.29,32.91,32.22
1907,3507,0.000120633923261,Bodo,Seydhisfjordur,NOR,ISL,67.28333,14.38333,65.25,-13.91667,1,7.04,4.1,32.78,23.89
3218,3986,0.000119090083672,Reykjavik,Stokmarknes,ISL,NOR,64.14972,-21.9475,68.56667,14.91667,1,6.52,5.96,34.7,32.78
4317,3507,8.05785103973e-05,Svolvaer,Seydhisfjordur,NOR,ISL,68.23333,14.56667,65.25,-13.91667,1,6.05,4.1,32.82,23.89
3218,8553,0.00016889307447,Reykjavik,Kopavogur,ISL,ISL,64.14972,-21.9475,64.1,-21.88333,1,6.52,6.52,34.7,34.7
3507,4158,8.90568567736e-05,Seydhisfjordur,Faskrudhsfjordur,ISL,ISL,65.25,-13.91667,64.9295,-14.0119,1,4.1,6.015,23.89,34.471
5241,4414,0.00127262821141,Murmansk,Honningsvaag,RUS,NOR,68.96667,33.08333,70.98333,25.98333,3,3.37,6.02,6.55,34.34
113,3135,0.000818238317372,Qaqortoq,Paamiut,GRL,GRL,60.71667,-46.03333,62,-49.66667,3,1.29,0.06,32.22,32.69
1142,604,0.000333883919224,Torshavn,Isafjordur,FRO,ISL,62,-6.75,66.08333,-23.1,1,8.39,5.31,35.17,34.49
9420,5494,1.83880653908e-05,St. Paul(AK USA),Dutch Hbr.,USA,USA,57.11667,-170.26667,53.9,-166.53333,1,4.49,5.94,32.19,32.51
3135,113,0.00617728751621,Paamiut,Qaqortoq,GRL,GRL,62,-49.66667,60.71667,-46.03333,23,0.06,1.29,32.69,32.22
1235,2654,0.00150758740009,Eskifjordur,Reydharfjordur,ISL,ISL,65.08333,-13.98333,65.0333,-14.2167,9,4.24,6.015,34.53,34.471
4021,5362,0.000242909873738,Churchill,Iqaluit,CAN,CAN,58.78333,-94.21667,63.75,-68.53333,1,4.32,0,26.33,30.72
1563,2019,0.000117983893667,Thorlakshofn,Sandgerdhi,ISL,ISL,63.85,-21.33333,64.05,-22.71667,3,5.96,7.53,34.84,34.71
5082,8652,0.00131039914439,Tromso,Myre,NOR,NOR,69.65,18.96667,69.08333,15.95,11,4.14,7.22,12.35,33.99
3218,3469,0.00604675272864,Reykjavik,Hammerfest,ISL,NOR,64.14972,-21.9475,70.66667,23.66667,4,6.52,6.16,34.7,34.44
2654,1563,0.00017760218502,Reydharfjordur,Thorlakshofn,ISL,ISL,65.0333,-14.2167,63.85,-21.33333,4,6.015,5.96,34.471,34.84
1220,2395,0.00142884735656,Hafnarfjordur,Grundarfjordur,ISL,ISL,64.06667,-21.91667,64.91667,-23.21667,3,6.52,5.29,34.7,33.95
2186,3781,0.000173523177979,Nuuk,Kulusuk,GRL,GRL,64.16667,-51.73333,65.53333,-37.25,1,1.37,2.07,32.31,33.14
2019,6188,0.00210179731258,Sandgerdhi,Helguvik,ISL,ISL,64.05,-22.71667,64.38333,-21.46667,1,7.53,4.85,34.71,19.36
4539,4488,0.00040187090937,Akutan,Kodiak,USA,USA,54.13333,-165.75,57.78333,-152.4,2,5.9,6.33,32.1,32.43
1142,1563,0.000459434776521,Torshavn,Thorlakshofn,FRO,ISL,62,-6.75,63.85,-21.33333,2,8.39,5.96,35.17,34.84
2654,1220,0.000121388374048,Reydharfjordur,Hafnarfjordur,ISL,ISL,65.0333,-14.2167,64.06667,-21.91667,2,6.015,6.52,34.471,34.7
3218,2378,0.00138705736649,Reykjavik,Vopnafjordur,ISL,ISL,64.14972,-21.9475,65.75,-14.81667,14,6.52,4.04,34.7,34.5
1907,5241,0.036434342668,Bodo,Murmansk,NOR,RUS,67.28333,14.38333,68.96667,33.08333,10,7.04,3.37,32.78,6.55
5241,2812,0.147204190232,Murmansk,Kandalaksha,RUS,RUS,68.96667,33.08333,67.13333,32.43333,22,3.37,3.09,6.55,21.66
2395,2623,0.000181365001366,Grundarfjordur,Vestmannaeyjar,ISL,ISL,64.91667,-23.21667,63.43333,-20.26667,4,5.29,8.51,33.95,34.93
53,6188,0.000376504604914,Grundartangi,Helguvik,ISL,ISL,64.35,-21.78333,64.38333,-21.46667,2,5.13,4.85,24.33,19.36
1235,5610,8.8795797915e-05,Eskifjordur,Straumsvik,ISL,ISL,65.08333,-13.98333,64.05,-22.05,1,4.24,7.39,34.53,34.7
1235,604,0.000177997973436,Eskifjordur,Isafjordur,ISL,ISL,65.08333,-13.98333,66.08333,-23.1,2,4.24,5.31,34.53,34.49
1799,173,0.017517466275,Andenes,Glomfjord,NOR,NOR,69.31667,16.13333,66.81667,13.61667,2,7.19,7.52,34.04,17.19
1907,173,0.000525113978775,Bodo,Glomfjord,NOR,NOR,67.28333,14.38333,66.81667,13.61667,5,7.04,7.52,32.78,17.19
2104,4317,8.88345774385e-05,Alta,Svolvaer,NOR,NOR,69.96667,23.25,68.23333,14.56667,1,3.93,6.05,4.1,32.82
8797,5082,0.000345848779031,Longyearbyen,Tromso,SJM,NOR,78.25,15.58333,69.65,18.96667,1,0.23,4.14,33.73,12.35
1671,4602,0.00149179541428,Akranes,Neskaupstadur,ISL,ISL,64.31667,-22.08333,65.15,-13.68333,5,7.29,4.59,34.65,34.3
5082,4602,0.000413799035508,Tromso,Neskaupstadur,NOR,ISL,69.65,18.96667,65.15,-13.68333,3,4.14,4.59,12.35,34.3
3469,10166,0.000168099019567,Hammerfest,Skjervoy,NOR,NOR,70.66667,23.66667,70.0333,20.9833,1,6.16,7.195,34.44,34.214
2623,3218,0.00723380671975,Vestmannaeyjar,Reykjavik,ISL,ISL,63.43333,-20.26667,64.14972,-21.9475,38,8.51,6.52,34.93,34.7
1142,2797,0.000167763642701,Torshavn,Tvoroyri,FRO,FRO,62,-6.75,61.55,-6.8,1,8.39,8.32,35.17,35.19
5610,53,0.0418553860777,Straumsvik,Grundartangi,ISL,ISL,64.05,-22.05,64.35,-21.78333,2,7.39,5.13,34.7,24.33
4602,4158,0.000714675990555,Neskaupstadur,Faskrudhsfjordur,ISL,ISL,65.15,-13.68333,64.9295,-14.0119,4,4.59,6.015,34.3,34.471
225,2186,0.000818238317372,Narsarsuaq,Nuuk,GRL,GRL,61.15,-45.43333,64.16667,-51.73333,3,3.15,1.37,15.34,32.31
4236,5082,0.00013233670619,Melbu,Tromso,NOR,NOR,68.5,14.8,69.65,18.96667,1,5.48,4.14,32.78,12.35
7900,875,0.000314553555333,Skali,Thorshofn,FRO,ISL,62.15,-6.76667,66.2,-15.33333,1,8.39,4.79,35.18,34.34
3218,1725,0.000169256607796,Reykjavik,Ballangen,ISL,NOR,64.14972,-21.9475,68.36667,16.93333,1,6.52,6.82,34.7,11.76
5294,4364,0.00665887873373,Vardo,Kirkenes,NOR,NOR,70.38333,31.1,69.73333,30.05,5,5.36,5.23,34.18,16.25
9697,5082,0.00436269654351,Leknes,Tromso,NOR,NOR,68.1333,13.6167,69.65,18.96667,8,7.35,4.14,32.4,12.35
7873,1301,0.000164682435438,Aappilattoq,Narsaq,GRL,GRL,60.16667,-44.28333,60.9,-45.98333,2,3.99,2.83,33.58,14.58
1840,1711,0.000237765268051,Ittoqqortoormiit,Bolungavik,GRL,ISL,70.4852,-21.9667,66.16667,-23.23333,1,-1.206,5.31,30.322,34.49
4233,4602,0.000428666604789,Dalvik,Neskaupstadur,ISL,ISL,65.96667,-18.51667,65.15,-13.68333,5,4.04,4.59,34.41,34.3
3469,2041,0.0174220787894,Hammerfest,Leirpollen,NOR,NOR,70.66667,23.66667,70.38333,25.51667,2,6.16,3.45,34.44,34.23
6188,3507,0.000127042200229,Helguvik,Seydhisfjordur,ISL,ISL,64.38333,-21.46667,65.25,-13.91667,3,4.85,4.1,19.36,23.89
5241,2376,0.00584791763968,Murmansk,Anadyr,RUS,RUS,68.96667,33.08333,64.73333,177.53333,1,3.37,0.24,6.55,28.25
4175,4364,0.000163342145664,Sortland,Kirkenes,NOR,NOR,68.7,15.43333,69.73333,30.05,1,7.24,5.23,33.92,16.25
2104,5066,0.00015531506305,Alta,Harstad,NOR,NOR,69.96667,23.25,68.8,16.55,1,3.93,7,4.1,33.69
2395,4233,8.13048588167e-05,Grundarfjordur,Dalvik,ISL,ISL,64.91667,-23.21667,65.96667,-18.51667,1,5.29,4.04,33.95,34.41
4729,5241,0.000267384570482,Narvik,Murmansk,NOR,RUS,68.43333,17.43333,68.96667,33.08333,3,3.55,3.37,4.16,6.55
4364,1142,0.000447381674221,Kirkenes,Torshavn,NOR,FRO,69.73333,30.05,62,-6.75,3,5.23,8.39,16.25,35.17
2395,3218,0.00607299945744,Grundarfjordur,Reykjavik,ISL,ISL,64.91667,-23.21667,64.14972,-21.9475,17,5.29,6.52,33.95,34.7
9416,1205,0.0055971733633,Sand Point,King Cove,USA,USA,55.31667,-160.48333,55.03333,-162.31667,17,6.53,5.42,31.61,31.57
5082,173,0.00285687660988,Tromso,Glomfjord,NOR,NOR,69.65,18.96667,66.81667,13.61667,23,4.14,7.52,12.35,17.19
3781,3135,0.000237765268051,Kulusuk,Paamiut,GRL,GRL,65.53333,-37.25,62,-49.66667,1,2.07,0.06,33.14,32.69
7820,2684,0.000493015863045,Tasiusaq,Upernavik,GRL,GRL,73.36667,-56.06667,72.78333,-56.15,2,0.95,1.12,32.67,32.87
4364,5439,0.00476044537039,Kirkenes,Finnsnes,NOR,NOR,69.73333,30.05,69.23333,17.96667,4,5.23,5.19,16.25,10.3
5788,5241,0.000484346453285,Tiksi,Murmansk,RUS,RUS,71.66667,129,68.96667,33.08333,2,0,3.37,8.22,6.55
3183,1301,0.000173523177979,Nanortalik,Narsaq,GRL,GRL,60.13333,-45.25,60.9,-45.98333,1,1.62,2.83,33.18,14.58
3469,4364,0.306162796598,Hammerfest,Kirkenes,NOR,NOR,70.66667,23.66667,69.73333,30.05,564,6.16,5.23,34.44,16.25
2378,604,0.000118245527808,Vopnafjordur,Isafjordur,ISL,ISL,65.75,-14.81667,66.08333,-23.1,1,4.04,5.31,34.5,34.49
1235,2378,0.000473957159498,Eskifjordur,Vopnafjordur,ISL,ISL,65.08333,-13.98333,65.75,-14.81667,4,4.24,4.04,34.53,34.5
4602,2654,0.0128642201936,Neskaupstadur,Reydharfjordur,ISL,ISL,65.15,-13.68333,65.0333,-14.2167,15,4.59,6.015,34.3,34.471
2623,5066,0.0173908903388,Vestmannaeyjar,Harstad,ISL,NOR,63.43333,-20.26667,68.8,16.55,1,8.51,7,34.93,33.69
2654,374,0.000393308941528,Reydharfjordur,Hammerfall,ISL,NOR,65.0333,-14.2167,67.41667,15.53333,1,6.015,4.7,34.471,10.27
5241,5082,0.0285473876378,Murmansk,Tromso,RUS,NOR,68.96667,33.08333,69.65,18.96667,51,3.37,4.14,6.55,12.35
3218,1220,0.00711992493559,Reykjavik,Hafnarfjordur,ISL,ISL,64.14972,-21.9475,64.06667,-21.91667,73,6.52,6.52,34.7,34.7
2812,4364,0.000230786662633,Kandalaksha,Kirkenes,RUS,NOR,67.13333,32.43333,69.73333,30.05,2,3.09,5.23,21.66,16.25
5082,10166,0.000857095257311,Tromso,Skjervoy,NOR,NOR,69.65,18.96667,70.0333,20.9833,6,4.14,7.195,12.35,34.214
2943,9404,0.00011523320998,Chignik,Cold Bay,USA,USA,56.3,-158.4,55.18333,-162.7,1,4.64,5.91,31.38,31.57
4158,4602,0.000750639280612,Faskrudhsfjordur,Neskaupstadur,ISL,ISL,64.9295,-14.0119,65.15,-13.68333,5,6.015,4.59,34.471,34.3
1142,4317,2.40819599912e-05,Torshavn,Svolvaer,FRO,NOR,62,-6.75,68.23333,14.56667,1,8.39,6.05,35.17,32.82
2943,4488,0.000232780738278,Chignik,Kodiak,USA,USA,56.3,-158.4,57.78333,-152.4,2,4.64,6.33,31.38,32.43
2438,8553,8.70176213574e-05,Njardhvik,Kopavogur,ISL,ISL,65.58333,-13.85,64.1,-21.88333,1,4.95,6.52,34.2,34.7
5082,4364,0.136227137797,Tromso,Kirkenes,NOR,NOR,69.65,18.96667,69.73333,30.05,432,4.14,5.23,12.35,16.25
1220,374,0.0163417657961,Hafnarfjordur,Hammerfall,ISL,NOR,64.06667,-21.91667,67.41667,15.53333,1,6.52,4.7,34.7,10.27
8810,5494,1.73471204724e-05,Gambell,Dutch Hbr.,USA,USA,63.76667,-171.71667,53.9,-166.53333,1,1.74,5.94,31.89,32.51
3235,4310,0.00639848949016,Ilulissat,Qasigiannguit,GRL,GRL,69.21667,-51.1,68.81667,-51.18333,23,1.44,1.06,32.98,33
9948,5066,0.000171885932267,Vaeroy,Harstad,NOR,NOR,67.6667,12.65,68.8,16.55,1,4.55,7,33.773,33.69
2378,5241,0.000353978065082,Vopnafjordur,Murmansk,ISL,RUS,65.75,-14.81667,68.96667,33.08333,1,4.04,3.37,34.5,6.55
1563,2548,6.2404868871e-05,Thorlakshofn,Akureyri,ISL,ISL,63.85,-21.33333,65.68333,-18.05,2,5.96,4.9,34.84,18.37
5241,6346,0.00182050560052,Murmansk,Kolguyev Is.,RUS,RUS,68.96667,33.08333,68.76667,49.23333,5,3.37,1.74,6.55,33.71
3469,141,8.88345774385e-05,Hammerfest,Finnfjord,NOR,NOR,70.66667,23.66667,70.81667,23.08333,1,6.16,6.29,34.44,34.53
1301,2186,0.00519693328503,Narsaq,Nuuk,GRL,GRL,60.9,-45.98333,64.16667,-51.73333,20,2.83,1.37,14.58,32.31
9928,3469,0.000302395311476,Kvalsund,Hammerfest,NOR,NOR,70.5,23.9333,70.66667,23.66667,2,8.87,6.16,34.339,34.44
1370,4602,9.75079346993e-05,Keflavik,Neskaupstadur,ISL,ISL,64,-22.55,65.15,-13.68333,1,7.53,4.59,34.59,34.3
604,1370,0.000158124580992,Isafjordur,Keflavik,ISL,ISL,66.08333,-23.1,64,-22.55,1,5.31,7.53,34.49,34.59
2186,3235,0.00158619507776,Nuuk,Ilulissat,GRL,GRL,64.16667,-51.73333,69.21667,-51.1,6,1.37,1.44,32.31,32.98
9221,3469,0.000298243302105,Mehamn,Hammerfest,NOR,NOR,71,27.83333,70.66667,23.66667,2,5.87,6.16,34.4,34.44
8813,2272,1.73172278263e-05,St. Matthew Is.,Nome,USA,USA,60.4086,-172.72,64.51667,-165.41667,1,9.459,1.37,31.074,29.75
3218,3507,6.41719419262e-05,Reykjavik,Seydhisfjordur,ISL,ISL,64.14972,-21.9475,65.25,-13.91667,5,6.52,4.1,34.7,23.89
5504,1659,0.000558517810052,Qaanaaq,Maniitsoq,GRL,GRL,77.46667,-69.21667,65.41667,-52.9,2,0,1.42,32.79,32.9
5241,3469,0.00501039642785,Murmansk,Hammerfest,RUS,NOR,68.96667,33.08333,70.66667,23.66667,25,3.37,6.16,6.55,34.44
4414,9221,0.00210179731258,Honningsvaag,Mehamn,NOR,NOR,70.98333,25.98333,71,27.83333,1,6.02,5.87,34.34,34.4
173,875,8.55944362865e-05,Glomfjord,Thorshofn,NOR,ISL,66.81667,13.61667,66.2,-15.33333,1,7.52,4.79,17.19,34.34
4158,875,0.000308482555604,Faskrudhsfjordur,Thorshofn,ISL,ISL,64.9295,-14.0119,66.2,-15.33333,4,6.015,4.79,34.471,34.34
1563,4364,0.000151025896506,Thorlakshofn,Kirkenes,ISL,NOR,63.85,-21.33333,69.73333,30.05,1,5.96,5.23,34.84,16.25
3986,8652,0.00012900874753,Stokmarknes,Myre,NOR,NOR,68.56667,14.91667,69.08333,15.95,1,5.96,7.22,32.78,33.99
5066,4158,0.000296374594376,Harstad,Faskrudhsfjordur,NOR,ISL,68.8,16.55,64.9295,-14.0119,1,7,6.015,33.69,34.471
3218,4414,0.012886272233,Reykjavik,Honningsvaag,ISL,NOR,64.14972,-21.9475,70.98333,25.98333,7,6.52,6.02,34.7,34.34
3509,5066,0.000379999825534,North Cape,Harstad,NOR,NOR,71.16667,25.76667,68.8,16.55,1,6.01,7,34.42,33.69
2623,1220,0.000739242220982,Vestmannaeyjar,Hafnarfjordur,ISL,ISL,63.43333,-20.26667,64.06667,-21.91667,10,8.51,6.52,34.93,34.7
2019,1220,0.00379711705782,Sandgerdhi,Hafnarfjordur,ISL,ISL,64.05,-22.71667,64.06667,-21.91667,4,7.53,6.52,34.71,34.7
6346,5241,0.00147471628623,Kolguyev Is.,Murmansk,RUS,RUS,68.76667,49.23333,68.96667,33.08333,4,1.74,3.37,33.71,6.55
2548,875,0.000112154817104,Akureyri,Thorshofn,ISL,ISL,65.68333,-18.05,66.2,-15.33333,2,4.9,4.79,18.37,34.34
4706,102,0.00203545661431,Uummannaq,Aasiaat,GRL,GRL,70.68333,-52.13333,68.71667,-52.88333,9,1.47,1.55,32.78,33.33
2186,1659,0.0141071980879,Nuuk,Maniitsoq,GRL,GRL,64.16667,-51.73333,65.41667,-52.9,51,1.37,1.42,32.31,32.9
2623,3621,8.44856953145e-05,Vestmannaeyjar,Grindavik,ISL,ISL,63.43333,-20.26667,63.83333,-22.43333,2,8.51,7.22,34.93,34.68
2272,8813,1.80239573007e-05,Nome,St. Matthew Is.,USA,USA,64.51667,-165.41667,60.4086,-172.72,1,1.37,9.459,29.75,31.074
5082,7900,0.000152114223376,Tromso,Skali,NOR,FRO,69.65,18.96667,62.15,-6.76667,1,4.14,8.39,12.35,35.18
9416,4488,0.00166660170524,Sand Point,Kodiak,USA,USA,55.31667,-160.48333,57.78333,-152.4,5,6.53,6.33,31.61,32.43
3218,4602,0.00414566321918,Reykjavik,Neskaupstadur,ISL,ISL,64.14972,-21.9475,65.15,-13.68333,35,6.52,4.59,34.7,34.3
3781,1840,0.000333410678396,Kulusuk,Ittoqqortoormiit,GRL,GRL,65.53333,-37.25,70.4852,-21.9667,2,2.07,-1.206,33.14,30.322
10166,5082,0.000168099019567,Skjervoy,Tromso,NOR,NOR,70.0333,20.9833,69.65,18.96667,1,7.195,4.14,34.214,12.35
3469,5241,0.00957583398529,Hammerfest,Murmansk,NOR,RUS,70.66667,23.66667,68.96667,33.08333,56,6.16,3.37,34.44,6.55
3469,1128,0.000165049768914,Hammerfest,Sorreisa,NOR,NOR,70.66667,23.66667,69.13333,18.13333,1,6.16,3.37,34.44,4.3
5494,4323,0.000935654708331,Dutch Hbr.,Naknek,USA,USA,53.9,-166.53333,58.73333,-157.03333,3,5.94,3.83,32.51,30.22
3218,2548,0.0034222294431,Reykjavik,Akureyri,ISL,ISL,64.14972,-21.9475,65.68333,-18.05,29,6.52,4.9,34.7,18.37
1835,173,0.000256918664,Kjopsvik,Glomfjord,NOR,NOR,68.08333,16.38333,66.81667,13.61667,2,6.91,7.52,14.7,17.19
5439,1907,0.000244076768794,Finnsnes,Bodo,NOR,NOR,69.23333,17.96667,67.28333,14.38333,2,5.19,7.04,10.3,32.78
4317,374,0.000169256607796,Svolvaer,Hammerfall,NOR,NOR,68.23333,14.56667,67.41667,15.53333,1,6.05,4.7,32.82,10.27
2684,7869,0.000246538322094,Upernavik,Innaarsuit,GRL,GRL,72.78333,-56.15,73.2,-56.0111,1,1.12,0.95,32.87,32.67
7939,5241,0.267422515784,Vitino,Murmansk,RUS,RUS,66.9,32.33333,68.96667,33.08333,167,2.98,3.37,21.66,6.55
5066,5241,0.0169439797067,Harstad,Murmansk,NOR,RUS,68.8,16.55,68.96667,33.08333,3,7,3.37,33.69,6.55
3621,2395,0.0100399715693,Grindavik,Grundarfjordur,ISL,ISL,63.83333,-22.43333,64.91667,-23.21667,2,7.22,5.29,34.68,33.95
5082,9482,1.69168732089e-06,Tromso,Hvalvik,NOR,FRO,69.65,18.96667,62.18333,-7,1,4.14,7.45,12.35,35.19
8553,1142,0.00216132365491,Kopavogur,Torshavn,ISL,FRO,64.1,-21.88333,62,-6.75,15,6.52,8.39,34.7,35.17
5082,875,0.00031834471386,Tromso,Thorshofn,NOR,ISL,69.65,18.96667,66.2,-15.33333,3,4.14,4.79,12.35,34.34
1343,3135,0.000233057200302,Kangaamiut,Paamiut,GRL,GRL,65.81667,-53.3,62,-49.66667,1,0.77,0.06,32.74,32.69
9416,9515,0.000230453141268,Sand Point,False Pass,USA,USA,55.31667,-160.48333,54.83333,-163.4,2,6.53,6.36,31.61,31.74
5610,2623,0.000262505937855,Straumsvik,Vestmannaeyjar,ISL,ISL,64.05,-22.05,63.43333,-20.26667,1,7.39,8.51,34.7,34.93
1142,2378,0.000358080719753,Torshavn,Vopnafjordur,FRO,ISL,62,-6.75,65.75,-14.81667,3,8.39,4.04,35.17,34.5
4233,1563,4.59535025827e-05,Dalvik,Thorlakshofn,ISL,ISL,65.96667,-18.51667,63.85,-21.33333,1,4.04,5.96,34.41,34.84
