SourcePort,TargetPort,Risk,SourcePortName,TargetPortName,SourceCountry,TargetCountry,SourceLat,SourceLon,TargetLat,TargetLon,Freq,SourceTemp,TargetTemp,SourceSal,TargetSal
4005,5066,0.000131367,Skagen,Harstad,DNK,NOR,57.71667,10.6,68.8,16.55,3,9.46,7,27.5,33.69
947,2623,0.000131296,Aardalstangen,Vestmannaeyjar,NOR,ISL,61.23333,7.7,63.43333,-20.26667,1,3.44,8.51,0,34.93
3649,1491,0.000131265,Aalesund,Stodhvarfjordur,NOR,ISL,62.46667,6.16667,64.83333,-13.83333,1,8.03,4.18,33.17,34.53
3364,2424,0.000130755,Zarzis,Djupivogur,TUN,ISL,33.5,11.11667,64.66667,-14.25,1,20.42,6.6,37.75,34.85
830,1220,0.000130735,Rotterdam,Hafnarfjordur,NLD,ISL,51.9,4.48333,64.06667,-21.91667,1,11.4,6.52,1.78,34.7
324,3469,0.000130678,Grimsby,Hammerfest,GBR,NOR,53.58333,-0.06667,70.66667,23.66667,2,9.97,6.16,33.48,34.44
677,1142,0.000130173,Kristiansund,Torshavn,NOR,FRO,63.11667,7.73333,62,-6.75,2,8.61,8.39,32.8,35.17
3912,8583,0.000129613,Motril,Toftir,ESP,FRO,36.71667,-3.51667,62.08333,-6.71667,1,18.1,8.39,36.78,35.18
181,3218,0.000127895,Casablanca,Reykjavik,MAR,ISL,33.61667,-7.6,64.14972,-21.9475,1,19.35,6.52,36.41,34.7
5442,5082,0.000127301,Concarneau,Tromso,FRA,NOR,47.86667,-3.91667,69.65,18.96667,1,13.28,4.14,34.98,12.35
4059,3469,0.000127135,Corunna,Hammerfest,ESP,NOR,43.38333,-8.36667,70.66667,23.66667,1,15.94,6.16,35.59,34.44
2690,5241,0.000127047,Garrucha,Murmansk,ESP,RUS,37.16667,-1.83333,68.96667,33.08333,1,18.84,3.37,37.27,6.55
2884,6188,0.000126922,St. Michael's,Helguvik,PRT,ISL,37.73333,-25.66667,64.38333,-21.46667,1,19.04,4.85,36.15,19.36
1916,1235,0.000126581,Hull,Eskifjordur,GBR,ISL,53.75,-0.3,65.08333,-13.98333,1,11.53,4.24,19.1,34.53
4844,1220,0.000126474,Marin,Hafnarfjordur,ESP,ISL,42.4,-8.7,64.06667,-21.91667,2,15.92,6.52,15.87,34.7
4492,4414,0.000126461,London,Honningsvaag,GBR,NOR,51.5,-0.06667,70.98333,25.98333,1,12.22,6.02,2.15,34.34
681,3986,0.000126454,Kristiansand,Stokmarknes,NOR,NOR,58.15,8,68.56667,14.91667,1,8.79,5.96,30.89,32.78
3175,2645,0.000126081,Rostock,Fuglafjordur,DEU,FRO,54.15,12.1,62.25,-6.81667,1,10.43,8.42,7.65,35.18
843,8652,0.000126081,Amsterdam,Myre,NLD,NOR,52.36667,4.9,69.08333,15.95,1,11.22,7.22,9.95,33.99
5717,2226,0.000126081,Brunsbuttel,Gufunes,DEU,ISL,53.9,9.13333,64.15,-21.81667,1,10.53,6,25.09,34.7
4940,173,0.000125628,Santander,Glomfjord,ESP,NOR,43.46667,-3.76667,66.81667,13.61667,1,15.84,7.52,35.45,17.19
3836,3507,0.000125068,Follafoss,Seydhisfjordur,NOR,ISL,63.98333,11.1,65.25,-13.91667,1,6.73,4.1,0,23.89
7982,4414,0.000124541,St. Pierre(SPM),Honningsvaag,SPM,NOR,46.81667,-56.16667,70.98333,25.98333,1,5.53,6.02,31.89,34.34
2594,4602,0.000124531,Philadelphia,Neskaupstadur,USA,ISL,39.9,-75.13333,65.15,-13.68333,1,14.18,4.59,0,34.3
5522,53,0.000124336,Constantza,Grundartangi,ROM,ISL,44.16667,28.65,64.35,-21.78333,1,13.69,5.13,16.98,24.33
1828,1272,0.000124194,Le Havre,Nordurfjordur,FRA,ISL,49.48333,0.11667,66.03333,-21.56667,1,12.05,4.71,34.52,34.44
5952,3621,0.000124153,Leith,Grindavik,GBR,ISL,55.98333,-3.16667,63.83333,-22.43333,1,10.08,7.22,33.97,34.68
2935,1563,0.000124153,Liverpool,Thorlakshofn,GBR,ISL,53.41667,-3,63.85,-21.33333,1,11.59,5.96,18.01,34.84
1560,3218,0.000124056,Sandnessjoen,Reykjavik,NOR,ISL,66.01667,12.63333,64.14972,-21.9475,1,7.42,6.52,32.71,34.7
2756,4158,0.000124004,Copenhagen,Faskrudhsfjordur,DNK,ISL,55.7,12.61667,64.9295,-14.0119,1,9.22,6.015,15.05,34.471
4002,3469,0.000123954,Tripoli(LBN),Hammerfest,LBN,NOR,34.46667,35.83333,70.66667,23.66667,1,18.93,6.16,39.09,34.44
4162,1235,0.00012395,Husoy,Eskifjordur,NOR,ISL,61.01667,4.7,65.08333,-13.98333,1,8.87,4.24,32.33,34.53
607,2654,0.000122938,Randers,Reydharfjordur,DNK,ISL,56.46667,10.05,65.0333,-14.2167,1,9.47,6.015,21.97,34.471
3798,1370,0.000122596,Mongstad,Keflavik,NOR,ISL,60.81667,5.03333,64,-22.55,1,9.17,7.53,16.87,34.59
2239,1563,0.000122441,Haugesund,Thorlakshofn,NOR,ISL,59.41667,5.26667,63.85,-21.33333,1,9.22,5.96,26.52,34.84
2107,173,0.000122065,Safi,Glomfjord,MAR,NOR,32.3,-9.25,66.81667,13.61667,1,19.73,7.52,36.28,17.19
205,2548,0.0001216,Gothenburg,Akureyri,SWE,ISL,57.7,11.95,65.68333,-18.05,1,9.29,4.9,22.9,18.37
7502,1142,0.000121573,Randaberg,Torshavn,NOR,FRO,59,5.63333,62,-6.75,1,8.98,8.39,30.8,35.17
2275,2019,0.000121548,Cork,Sandgerdhi,IRL,ISL,51.9,-8.46667,64.05,-22.71667,1,11.8,7.53,17.01,34.71
2935,1235,0.000121548,Liverpool,Eskifjordur,GBR,ISL,53.41667,-3,65.08333,-13.98333,1,11.59,4.24,18.01,34.53
1916,2378,0.000121496,Hull,Vopnafjordur,GBR,ISL,53.75,-0.3,65.75,-14.81667,1,11.53,4.04,19.1,34.5
42,3034,0.000121496,Immingham,Siglufjordur,GBR,ISL,53.63333,-0.18333,66.2,-18.86667,1,9.97,4.06,33.48,34.47
5513,2378,0.000121496,Dunkirk,Vopnafjordur,FRA,ISL,51.05,2.35,65.75,-14.81667,1,11.61,4.04,34.35,34.5
2239,3507,0.000121496,Haugesund,Seydhisfjordur,NOR,ISL,59.41667,5.26667,65.25,-13.91667,1,9.22,4.1,26.52,23.89
2993,1235,0.000121496,Hamburg,Eskifjordur,DEU,ISL,53.55,9.96667,65.08333,-13.98333,1,10.61,4.24,25.09,34.53
2381,4602,0.000121496,Steinkjer,Neskaupstadur,NOR,ISL,64.01667,11.5,65.15,-13.68333,1,6.66,4.59,0,34.3
2531,8652,0.000121496,Esbjerg,Myre,DNK,NOR,55.46667,8.43333,69.08333,15.95,1,9.84,7.22,30.65,33.99
4311,875,0.000121496,Invergordon,Thorshofn,GBR,ISL,57.68333,-4.16667,66.2,-15.33333,1,9.11,4.79,15.86,34.34
5363,3507,0.000121234,Klaipeda,Seydhisfjordur,LTU,ISL,55.71667,21.13333,65.25,-13.91667,1,9.09,4.1,6.66,23.89
4860,4706,0.000120898,Uusikaupunki,Uummannaq,FIN,GRL,60.8,21.4,70.68333,-52.13333,1,7.12,1.47,6.17,32.78
2531,1235,0.000120684,Esbjerg,Eskifjordur,DNK,ISL,55.46667,8.43333,65.08333,-13.98333,1,9.84,4.24,30.65,34.53
4714,4158,0.000120634,Larvik,Faskrudhsfjordur,NOR,ISL,59.05,10.03333,64.9295,-14.0119,1,8.27,6.015,28.21,34.471
4703,53,0.000120472,Iskenderun,Grundartangi,TUR,ISL,36.6,36.16667,64.35,-21.78333,1,22.67,5.13,39.14,24.33
5844,1239,0.00012022,Den Helder,Raufarhofn,NLD,ISL,52.96667,4.78333,66.45,-15.9,1,10.99,4.64,31.49,34.34
1320,2019,0.000120212,Hirtshals,Sandgerdhi,DNK,ISL,57.6,9.96667,64.05,-22.71667,1,9.71,7.53,31.44,34.71
4844,6190,0.000120212,Marin,Hofn,ESP,ISL,42.4,-8.7,64.26667,-15.21667,1,15.92,6.51,15.87,34.84
42,2378,0.000119696,Immingham,Vopnafjordur,GBR,ISL,53.63333,-0.18333,65.75,-14.81667,1,9.97,4.04,33.48,34.5
4646,3507,0.000119644,Dublin,Seydhisfjordur,IRL,ISL,53.35,-6.21667,65.25,-13.91667,1,10.78,4.1,34.28,23.89
3836,1239,0.000119644,Follafoss,Raufarhofn,NOR,ISL,63.98333,11.1,66.45,-15.9,1,6.73,4.64,0,34.34
4444,3034,0.000119644,Grangemouth,Siglufjordur,GBR,ISL,56.03333,-3.68333,66.2,-18.86667,1,10.58,4.06,11.94,34.47
5645,4602,0.000119644,Floro,Neskaupstadur,NOR,ISL,61.6,5.03333,65.15,-13.68333,1,8.17,4.59,32.45,34.3
843,1671,0.000119141,Amsterdam,Akranes,NLD,ISL,52.36667,4.9,64.31667,-22.08333,1,11.22,7.29,9.95,34.65
2993,4158,0.00011909,Hamburg,Faskrudhsfjordur,DEU,ISL,53.55,9.96667,64.9295,-14.0119,1,10.61,6.015,25.09,34.471
3082,1563,0.00011909,Fecamp,Thorlakshofn,FRA,ISL,49.76667,0.36667,63.85,-21.33333,1,12.05,5.96,34.65,34.84
5808,2424,0.00011909,Stavanger,Djupivogur,NOR,ISL,58.96667,5.73333,64.66667,-14.25,1,8.9,6.6,30.8,34.85
6424,4158,0.00011909,Borg Hbr.,Faskrudhsfjordur,NOR,ISL,59.2,10.95,64.9295,-14.0119,1,8.16,6.015,27.36,34.471
843,2378,0.00011909,Amsterdam,Vopnafjordur,NLD,ISL,52.36667,4.9,65.75,-14.81667,1,11.22,4.04,9.95,34.5
1916,875,0.00011909,Hull,Thorshofn,GBR,ISL,53.75,-0.3,66.2,-15.33333,1,11.53,4.79,19.1,34.34
204,4602,0.00011909,Sandefjord,Neskaupstadur,NOR,ISL,59.13333,10.23333,65.15,-13.68333,1,9.31,4.59,27.11,34.3
42,1563,0.000119002,Immingham,Thorlakshofn,GBR,ISL,53.63333,-0.18333,63.85,-21.33333,1,9.97,5.96,33.48,34.84
2388,53,0.000118864,Las Palmas,Grundartangi,CNI,ISL,28.13306,-15.43194,64.35,-21.78333,1,20.5,5.13,36.64,24.33
2355,5241,0.000118841,Kalundborg,Murmansk,DNK,RUS,55.68333,11.08333,68.96667,33.08333,1,10.2,3.37,18.06,6.55
4239,2376,0.000118841,Korsakov,Anadyr,RUS,RUS,46.66667,142.75,64.73333,177.53333,1,5.56,0.24,32.03,28.25
253,3034,0.000118739,Belfast,Siglufjordur,GBR,ISL,54.6,-5.93333,66.2,-18.86667,1,10.85,4.06,21.04,34.47
1949,2378,0.000118567,Kiel,Vopnafjordur,DEU,ISL,54.31667,10.13333,65.75,-14.81667,1,10.32,4.04,15.94,34.5
70,3218,0.000118415,Warrenpoint,Reykjavik,GBR,ISL,54.1,-6.25,64.14972,-21.9475,1,10.52,6.52,20.01,34.7
2993,2623,0.000118285,Hamburg,Vestmannaeyjar,DEU,ISL,53.55,9.96667,63.43333,-20.26667,1,10.61,8.51,25.09,34.93
1916,2623,0.000118285,Hull,Vestmannaeyjar,GBR,ISL,53.75,-0.3,63.43333,-20.26667,1,11.53,8.51,19.1,34.93
205,6190,0.000118245,Gothenburg,Hofn,SWE,ISL,57.7,11.95,64.26667,-15.21667,1,9.29,6.51,22.9,34.84
1602,3507,0.000117855,Ventspils,Seydhisfjordur,LVA,ISL,57.4,21.55,65.25,-13.91667,1,8.62,4.1,7.89,23.89
3671,7985,0.000117697,Cordova,Wainwright,USA,USA,60.55,-145.76667,70.65,-160.16667,1,5.24,-0.3,20.63,29.73
2928,7985,0.000117697,Valdez,Wainwright,USA,USA,61.13333,-146.35,70.65,-160.16667,1,3.27,-0.3,29.85,29.73
2564,1220,0.000117547,Hommelvik,Hafnarfjordur,NOR,ISL,63.41667,10.8,64.06667,-21.91667,1,6.52,6.52,0.19,34.7
4750,1563,0.000117547,Eemshaven,Thorlakshofn,NLD,ISL,53.45,6.83333,63.85,-21.33333,1,10.44,5.96,30.76,34.84
204,2378,0.000117275,Sandefjord,Vopnafjordur,NOR,ISL,59.13333,10.23333,65.75,-14.81667,1,9.31,4.04,27.11,34.5
677,3621,0.000117275,Kristiansund,Grindavik,NOR,ISL,63.11667,7.73333,63.83333,-22.43333,1,8.61,7.22,32.8,34.68
1012,53,0.00011723,Aberdeen(GBR),Grundartangi,GBR,ISL,57.15,-2.06667,64.35,-21.78333,1,9.88,5.13,34.64,24.33
6424,2378,0.000116923,Borg Hbr.,Vopnafjordur,NOR,ISL,59.2,10.95,65.75,-14.81667,1,8.16,4.04,27.36,34.5
5263,9416,0.000116815,Tacoma,Sand Point,USA,USA,47.25,-122.41667,55.31667,-160.48333,1,12.44,6.53,28.93,31.61
204,2623,0.000116732,Sandefjord,Vestmannaeyjar,NOR,ISL,59.13333,10.23333,63.43333,-20.26667,1,9.31,8.51,27.11,34.93
943,5082,0.000116663,Helsingborg,Tromso,SWE,NOR,56.05,12.68333,69.65,18.96667,2,9.97,4.14,15.22,12.35
2138,2645,0.00011662,Swinoujscie,Fuglafjordur,POL,FRO,53.93333,14.28333,62.25,-6.81667,1,9.07,8.42,7.8,35.18
4444,3621,0.000116388,Grangemouth,Grindavik,GBR,ISL,56.03333,-3.68333,63.83333,-22.43333,1,10.58,7.22,11.94,34.68
944,7966,0.000116356,Vladivostok,Beringovskiy,RUS,RUS,43.11667,131.88333,63.13333,179.5,1,7.24,2.73,33.47,31.78
5019,3507,0.000116201,Dundee,Seydhisfjordur,GBR,ISL,56.46667,-2.96667,65.25,-13.91667,1,9.01,4.1,34.06,23.89
1320,1235,0.000116199,Hirtshals,Eskifjordur,DNK,ISL,57.6,9.96667,65.08333,-13.98333,1,9.71,4.24,31.44,34.53
1012,3578,0.000115982,Aberdeen(GBR),Patrekshofn,GBR,ISL,57.15,-2.06667,65.58333,-23.98333,1,9.88,5.11,34.64,34.81
2993,2424,0.000115943,Hamburg,Djupivogur,DEU,ISL,53.55,9.96667,64.66667,-14.25,1,10.61,6.6,25.09,34.85
1831,1907,0.000115785,Tees,Bodo,GBR,NOR,54.58333,-1.16667,67.28333,14.38333,1,9.6,7.04,13.5,32.78
1917,4317,0.000114992,Leixoes,Svolvaer,PRT,NOR,41.18333,-8.71667,68.23333,14.56667,2,16.45,6.05,35.49,32.82
7981,5494,0.000114976,Sabine,Dutch Hbr.,USA,USA,29.71667,-93.86667,53.9,-166.53333,1,22.35,5.94,29.67,32.51
677,2378,0.000114966,Kristiansund,Vopnafjordur,NOR,ISL,63.11667,7.73333,65.75,-14.81667,1,8.61,4.04,32.8,34.5
4851,1907,0.000114956,Ceuta,Bodo,ESP,NOR,35.88333,-5.31667,67.28333,14.38333,1,17.89,7.04,36.42,32.78
6424,3034,0.00011442,Borg Hbr.,Siglufjordur,NOR,ISL,59.2,10.95,66.2,-18.86667,1,8.16,4.06,27.36,34.47
2381,2623,0.000114083,Steinkjer,Vestmannaeyjar,NOR,ISL,64.01667,11.5,63.43333,-20.26667,1,6.66,8.51,0,34.93
3133,1220,0.000113836,Frederikshavn,Hafnarfjordur,DNK,ISL,57.43333,10.55,64.06667,-21.91667,1,9.46,6.52,27.27,34.7
5541,5082,0.000113653,Killybegs,Tromso,IRL,NOR,54.63333,-8.43333,69.65,18.96667,1,10.68,4.14,35.25,12.35
6424,4602,0.000112689,Borg Hbr.,Neskaupstadur,NOR,ISL,59.2,10.95,65.15,-13.68333,1,8.16,4.59,27.36,34.3
3241,1220,0.000112455,Puerto Cortes,Hafnarfjordur,HND,ISL,15.85,-87.93333,64.06667,-21.91667,1,28.01,6.52,35.69,34.7
5808,3094,0.000112203,Stavanger,Olafsfjordur,NOR,ISL,58.96667,5.73333,66.08333,-18.63333,1,8.9,5.03,30.8,34.43
563,4602,0.000111922,Brofjorden,Neskaupstadur,SWE,ISL,58.33333,11.38333,65.15,-13.68333,1,9.4,4.59,26.06,34.3
5942,1220,0.00011121,Saint John(CAN),Hafnarfjordur,CAN,ISL,45.26667,-66.06667,64.06667,-21.91667,1,7.82,6.52,32.13,34.7
4683,3469,0.000111189,Toulon,Hammerfest,FRA,NOR,43.11667,5.91667,70.66667,23.66667,1,17.22,6.16,38.06,34.44
4165,53,0.000111064,Mersin,Grundartangi,TUR,ISL,36.8,34.63333,64.35,-21.78333,1,20.07,5.13,39.07,24.33
2561,1235,0.000110821,Hampton Roads,Eskifjordur,USA,ISL,36.9667,-76.3667,65.08333,-13.98333,1,15.602,4.24,23.096,34.53
7982,93,0.000110089,St. Pierre(SPM),Kollafjordur,SPM,FRO,46.81667,-56.16667,62.11667,-6.9,1,5.53,7.71,31.89,35.18
4912,2812,0.000110041,Slite,Kandalaksha,SWE,RUS,57.7,18.81667,67.13333,32.43333,1,7.85,3.09,8.39,21.66
1828,5082,0.000109837,Le Havre,Tromso,FRA,NOR,49.48333,0.11667,69.65,18.96667,1,12.05,4.14,34.52,12.35
1949,2623,0.00010961,Kiel,Vestmannaeyjar,DEU,ISL,54.31667,10.13333,63.43333,-20.26667,1,10.32,8.51,15.94,34.93
1988,1907,0.000107652,Oslo,Bodo,NOR,NOR,59.9,10.71667,67.28333,14.38333,2,7.37,7.04,27.23,32.78
4400,1235,0.00010744,Muuga,Eskifjordur,EST,ISL,59.5,24.96667,65.08333,-13.98333,1,7.08,4.24,5.67,34.53
2249,2812,0.000107342,Riga,Kandalaksha,LVA,RUS,56.96667,24.1,67.13333,32.43333,1,8.29,3.09,5.57,21.66
3978,1272,0.000107203,Kaliningrad,Nordurfjordur,RUS,ISL,54.71667,20.51667,66.03333,-21.56667,1,9.3,4.71,7.48,34.44
3649,8583,0.000106954,Aalesund,Toftir,NOR,FRO,62.46667,6.16667,62.08333,-6.71667,1,8.03,8.39,33.17,35.18
2762,1563,0.000106361,Aalborg,Thorlakshofn,DNK,ISL,57.05,9.91667,63.85,-21.33333,1,9.57,5.96,27.65,34.84
2531,875,0.000106115,Esbjerg,Thorshofn,DNK,ISL,55.46667,8.43333,66.2,-15.33333,1,9.84,4.79,30.65,34.34
4444,6188,0.000106115,Grangemouth,Helguvik,GBR,ISL,56.03333,-3.68333,64.38333,-21.46667,1,10.58,4.85,11.94,19.36
5645,1220,0.000105974,Floro,Hafnarfjordur,NOR,ISL,61.6,5.03333,64.06667,-21.91667,1,8.17,6.52,32.45,34.7
6279,1711,0.000105715,Ambes,Bolungavik,FRA,ISL,45.03333,-0.6,66.16667,-23.23333,1,14.74,5.31,0.12,34.49
4492,5082,0.000105623,London,Tromso,GBR,NOR,51.5,-0.06667,69.65,18.96667,1,12.22,4.14,2.15,12.35
4771,3218,0.000105393,Nynashamn,Reykjavik,SWE,ISL,58.9,17.95,64.14972,-21.9475,1,7.03,6.52,6.39,34.7
1080,53,0.000105393,Tarragona,Grundartangi,ESP,ISL,41.1,1.23333,64.35,-21.78333,1,17.88,5.13,37.79,24.33
5397,6188,0.000105312,Grenaa,Helguvik,DNK,ISL,56.41333,10.91306,64.38333,-21.46667,1,9.24,4.85,20.6,19.36
4448,173,0.000105312,Bordeaux,Glomfjord,FRA,NOR,44.83333,-0.56667,66.81667,13.61667,1,14.91,7.52,0,17.19
2835,3469,0.000104945,Corner Brook,Hammerfest,CAN,NOR,48.95,-57.93333,70.66667,23.66667,1,5.86,6.16,13.63,34.44
5391,3507,0.000104874,Kaarsto,Seydhisfjordur,NOR,ISL,59.26667,5.53333,65.25,-13.91667,1,9.03,4.1,30.8,23.89
941,5066,0.000104711,Algeciras,Harstad,ESP,NOR,36.11667,-5.43333,68.8,16.55,1,17.78,7,36.43,33.69
5899,1142,0.000104404,Kotka,Torshavn,FIN,FRO,60.46667,26.95,62,-6.75,1,6.69,8.39,5,35.17
1823,3469,0.000104048,Cuxhaven,Hammerfest,DEU,NOR,53.86667,8.7,70.66667,23.66667,2,10.94,6.16,25.09,34.44
5808,2623,0.000103532,Stavanger,Vestmannaeyjar,NOR,ISL,58.96667,5.73333,63.43333,-20.26667,1,8.9,8.51,30.8,34.93
2649,3218,0.000103489,Ymuiden,Reykjavik,NLD,ISL,52.45,4.58333,64.14972,-21.9475,1,11.23,6.52,31.06,34.7
3227,3218,0.000102846,Rundvik,Reykjavik,SWE,ISL,63.53333,19.45,64.14972,-21.9475,1,5.3,6.52,5.36,34.7
5295,2034,0.000102082,Busan,Adak,KOR,USA,35.1,129.06667,51.85,-176.65,1,16.45,5.53,33.56,32.89
2531,2378,0.000101954,Esbjerg,Vopnafjordur,DNK,ISL,55.46667,8.43333,65.75,-14.81667,1,9.84,4.04,30.65,34.5
4309,5494,0.00010127,Vanino,Dutch Hbr.,RUS,USA,49.08333,140.26667,53.9,-166.53333,1,8,5.94,32.94,32.51
8657,1220,0.000100819,Eddystone,Hafnarfjordur,USA,ISL,39.83333,-75.33333,64.06667,-21.91667,1,14.25,6.52,0,34.7
3675,5082,0.0001008,St. Malo,Tromso,FRA,NOR,48.64944,-2.02528,69.65,18.96667,1,12.39,4.14,34.9,12.35
3705,3048,0.000100264,Santo Domingo,Husavik,DOM,ISL,18.46667,-69.88333,66.05,-17.36667,1,27.52,4.9,35.54,34.36
2798,5082,9.96069E-05,Inverness,Tromso,GBR,NOR,57.5,-4.23333,69.65,18.96667,2,9.48,4.14,12.07,12.35
2490,3621,9.94724E-05,Maaloy,Grindavik,NOR,ISL,61.91667,5.11667,63.83333,-22.43333,1,8.12,7.22,17.88,34.68
5393,2019,9.79373E-05,St. Petersburg,Sandgerdhi,RUS,ISL,59.93333,30.3,64.05,-22.71667,1,7.16,7.53,5,34.71
5363,2186,9.78261E-05,Klaipeda,Nuuk,LTU,GRL,55.71667,21.13333,64.16667,-51.73333,1,9.09,1.37,6.66,32.31
2762,4364,9.69028E-05,Aalborg,Kirkenes,DNK,NOR,57.05,9.91667,69.73333,30.05,1,9.57,5.23,27.65,16.25
1763,2623,9.67117E-05,Fraserburgh,Vestmannaeyjar,GBR,ISL,57.68333,-2,63.43333,-20.26667,1,9.24,8.51,34.76,34.93
2531,3469,9.58691E-05,Esbjerg,Hammerfest,DNK,NOR,55.46667,8.43333,70.66667,23.66667,1,9.84,6.16,30.65,34.44
2945,4364,9.27233E-05,Falmouth,Kirkenes,GBR,NOR,50.16667,-5.05,69.73333,30.05,1,12.62,5.23,35.24,16.25
5393,8559,9.27233E-05,St. Petersburg,Runavik,RUS,FRO,59.93333,30.3,62.1,-6.71667,1,7.16,8.39,5,35.18
4400,875,9.27233E-05,Muuga,Thorshofn,EST,ISL,59.5,24.96667,66.2,-15.33333,1,7.08,4.79,5.67,34.34
1831,374,9.27233E-05,Tees,Hammerfall,GBR,NOR,54.58333,-1.16667,67.41667,15.53333,1,9.6,4.7,13.5,10.27
127,4158,9.27233E-05,Kvinesdal,Faskrudhsfjordur,NOR,ISL,58.3,7,64.9295,-14.0119,1,7.81,6.015,8.49,34.471
843,5955,9.27233E-05,Amsterdam,Igarka,NLD,RUS,52.36667,4.9,67.5,86.66667,1,11.22,0.14,9.95,0
1047,2623,9.27233E-05,Rochefort,Vestmannaeyjar,FRA,ISL,45.93333,-0.96667,63.43333,-20.26667,1,14.58,8.51,12.92,34.93
4032,9243,9.27233E-05,Halmstad,Bergneset,SWE,NOR,56.66667,12.85,68.8,16,1,9.59,7.13,17.32,33.78
5467,173,9.27233E-05,Kinsale,Glomfjord,IRL,NOR,51.7,-8.5,66.81667,13.61667,1,12.15,7.52,21.95,17.19
1061,3218,9.27233E-05,Montrose,Reykjavik,GBR,ISL,56.7,-2.46667,64.14972,-21.9475,1,9.02,6.52,34.34,34.7
4946,2623,9.27233E-05,Stord,Vestmannaeyjar,NOR,ISL,59.78333,5.51667,63.43333,-20.26667,1,9.01,8.51,12.02,34.93
1826,1220,9.27233E-05,Pasajes,Hafnarfjordur,ESP,ISL,43.33333,-1.93333,64.06667,-21.91667,1,15.24,6.52,35.17,34.7
4274,5082,9.14566E-05,Horten,Tromso,NOR,NOR,59.41667,10.5,69.65,18.96667,2,7.97,4.14,27.23,12.35
5844,3469,9.12174E-05,Den Helder,Hammerfest,NLD,NOR,52.96667,4.78333,70.66667,23.66667,2,10.99,6.16,31.49,34.44
9683,5494,9.10446E-05,Hollis,Dutch Hbr.,USA,USA,55.4667,-132.6667,53.9,-166.53333,1,8.7,5.94,29.75,32.51
3309,2645,9.08873E-05,Torrevieja,Fuglafjordur,ESP,FRO,37.96667,-0.68333,62.25,-6.81667,1,18.92,8.42,37.28,35.18
5639,1220,9.08873E-05,Almeria,Hafnarfjordur,ESP,ISL,36.83333,-2.5,64.06667,-21.91667,1,19.75,6.52,36.8,34.7
4599,5082,9.08873E-05,Dieppe,Tromso,FRA,NOR,49.93333,1.08333,69.65,18.96667,1,12.22,4.14,34.77,12.35
4136,8652,9.08873E-05,Halden,Myre,NOR,NOR,59.11667,11.36667,69.08333,15.95,1,7.96,7.22,27.36,33.99
2298,3469,9.04063E-05,Hartlepool,Hammerfest,GBR,NOR,54.7,-1.2,70.66667,23.66667,1,9.6,6.16,34.48,34.44
3125,1220,9.04063E-05,Fredericia,Hafnarfjordur,DNK,ISL,55.56667,9.75,64.06667,-21.91667,1,9.27,6.52,19.72,34.7
5639,1491,9.04063E-05,Almeria,Stodhvarfjordur,ESP,ISL,36.83333,-2.5,64.83333,-13.83333,1,19.75,4.18,36.8,34.53
4448,3218,9.04063E-05,Bordeaux,Reykjavik,FRA,ISL,44.83333,-0.56667,64.14972,-21.9475,1,14.91,6.52,0,34.7
1375,5439,9.04063E-05,Uddevalla,Finnsnes,SWE,NOR,58.35,11.91667,69.23333,17.96667,1,8.4,5.19,26.06,10.3
5865,4414,9.04063E-05,Goole,Honningsvaag,GBR,NOR,53.7,-0.86667,70.98333,25.98333,1,11.18,6.02,3.23,34.34
127,5439,9.02772E-05,Kvinesdal,Finnsnes,NOR,NOR,58.3,7,69.23333,17.96667,1,7.81,5.19,8.49,10.3
3649,3621,8.95678E-05,Aalesund,Grindavik,NOR,ISL,62.46667,6.16667,63.83333,-22.43333,1,8.03,7.22,33.17,34.68
1158,3621,8.93126E-05,Glasson Dock,Grindavik,GBR,ISL,54,-2.83333,63.83333,-22.43333,1,11.33,7.22,19.84,34.68
1509,3218,8.93126E-05,Savannah,Reykjavik,USA,ISL,32.08333,-81.08333,64.14972,-21.9475,1,20.93,6.52,5.48,34.7
4483,1235,8.93126E-05,Elnesvagen,Eskifjordur,NOR,ISL,62.85,7.15,65.08333,-13.98333,1,8.43,4.24,23.35,34.53
8737,2104,8.93126E-05,Sogne,Alta,NOR,NOR,58.08333,7.78333,69.96667,23.25,1,8.66,3.93,31.26,4.1
2347,4158,8.93126E-05,Garston,Faskrudhsfjordur,GBR,ISL,53.35,-2.9,64.9295,-14.0119,1,11.64,6.015,20.62,34.471
127,9243,8.93126E-05,Kvinesdal,Bergneset,NOR,NOR,58.3,7,68.8,16,1,7.81,7.13,8.49,33.78
5411,1907,8.92389E-05,Perth,Bodo,GBR,NOR,56.4,-3.43333,67.28333,14.38333,1,10.16,7.04,5.18,32.78
607,5082,8.92389E-05,Randers,Tromso,DNK,NOR,56.46667,10.05,69.65,18.96667,1,9.47,4.14,21.97,12.35
4274,4729,8.92389E-05,Horten,Narvik,NOR,NOR,59.41667,10.5,68.43333,17.43333,1,7.97,3.55,27.23,4.16
4538,9243,8.92389E-05,Ghent,Bergneset,BEL,NOR,51.08806,3.74528,68.8,16,1,12.14,7.13,1.55,33.78
4171,4158,8.90906E-05,Drogheda,Faskrudhsfjordur,IRL,ISL,53.71667,-6.35,64.9295,-14.0119,1,11.23,6.015,17.43,34.471
2047,3218,8.90906E-05,Wick,Reykjavik,GBR,ISL,58.43333,-3.08333,64.14972,-21.9475,1,9.38,6.52,34.74,34.7
